timestamp,x,y,z,w
1482546876943965,-0.0928345,-0.277405,0.891907,0.34491
1482546876962997,-0.0924683,-0.277344,0.892883,0.342346
1482546876986087,-0.0901489,-0.276917,0.893616,0.341492
1482546877003177,-0.0872803,-0.275452,0.894592,0.34082
1482546877030246,-0.0841675,-0.274841,0.895264,0.340271
1482546877048203,-0.0812988,-0.274719,0.895691,0.339966
1482546877063214,-0.0797729,-0.274475,0.896362,0.338806
1482546877083405,-0.0787964,-0.272583,0.8974,0.337769
1482546877100942,-0.0769043,-0.271484,0.897949,0.337585
1482546877123958,-0.0753784,-0.271729,0.897888,0.337952
1482546877143043,-0.0742798,-0.272278,0.897949,0.337585
1482546877161051,-0.0739136,-0.270813,0.898376,0.337646
1482546877183039,-0.0740356,-0.26947,0.898376,0.338867
1482546877202719,-0.0740356,-0.270508,0.897583,0.340027
1482546877220717,-0.074646,-0.272949,0.897217,0.338928
1482546877247790,-0.0710449,-0.275024,0.897461,0.337402
1482546877262921,-0.0668335,-0.276245,0.897827,0.336243
1482546877285982,-0.0623169,-0.274902,0.89856,0.336243
1482546877303569,-0.057251,-0.271912,0.899597,0.336792
1482546877322664,-0.0584717,-0.271912,0.899841,0.33606
1482546877353659,-0.0603638,-0.272827,0.899719,0.335205
1482546877363689,-0.0609741,-0.273315,0.899658,0.3349
1482546877384739,-0.0605469,-0.27301,0.899536,0.335571
1482546877405285,-0.0598145,-0.272827,0.899658,0.335388
1482546877423283,-0.0633545,-0.274536,0.900146,0.332031
1482546877444309,-0.0617676,-0.274902,0.900818,0.3302
1482546877465399,-0.0596924,-0.274292,0.901306,0.329895
1482546877483384,-0.0574341,-0.27179,0.901978,0.330566
1482546877505028,-0.0560303,-0.269348,0.902466,0.331299
1482546877526117,-0.0559692,-0.268494,0.902588,0.331726
1482546877543125,-0.0570068,-0.268311,0.902466,0.332153
1482546877564143,-0.05896,-0.268616,0.9021,0.332397
1482546877585742,-0.0612793,-0.269287,0.901855,0.332214
1482546877603905,-0.0646973,-0.269714,0.901611,0.331787
1482546877624927,-0.0697021,-0.270691,0.90094,0.331787
1482546877645992,-0.0761719,-0.273865,0.89917,0.33252
1482546877663972,-0.0829468,-0.277893,0.89679,0.334106
1482546877685997,-0.0874023,-0.279175,0.894897,0.336975
1482546877706083,-0.0906982,-0.27594,0.893677,0.341919
1482546877723156,-0.093689,-0.27063,0.893005,0.347046
1482546877744201,-0.0987549,-0.266724,0.891846,0.351685
1482546877765360,-0.105408,-0.264832,0.890137,0.355469
1482546877789910,-0.111267,-0.258667,0.889465,0.359863
1482546877805992,-0.116333,-0.249695,0.889587,0.364319
1482546877826079,-0.12262,-0.242065,0.889709,0.367004
1482546877843087,-0.128723,-0.236084,0.889648,0.36908
1482546877866099,-0.139404,-0.227051,0.890747,0.368164
1482546877893196,-0.144775,-0.206238,0.895142,0.367554
1482546877903301,-0.150269,-0.179321,0.901611,0.363708
1482546877926328,-0.15918,-0.156616,0.907837,0.354919
1482546877945424,-0.167847,-0.146362,0.913757,0.339661
1482546877963433,-0.173279,-0.139343,0.920349,0.321594
1482546877986510,-0.174988,-0.129761,0.92749,0.303772
1482546878006058,-0.174133,-0.116516,0.934753,0.286926
1482546878023045,-0.17395,-0.10144,0.941345,0.270752
1482546878046031,-0.170898,-0.0860596,0.948303,0.253052
1482546878066130,-0.163208,-0.0718384,0.955872,0.233276
1482546878088233,-0.150879,-0.0581665,0.963501,0.213318
1482546878105771,-0.135437,-0.0471191,0.970276,0.194885
1482546878125787,-0.118225,-0.0394897,0.976013,0.178284
1482546878143799,-0.0996704,-0.0349121,0.980652,0.164795
1482546878165827,-0.0808105,-0.0270996,0.984497,0.153137
1482546878187365,-0.0627441,-0.017334,0.987732,0.141785
1482546878203453,-0.0443726,-0.00842285,0.990356,0.130859
1482546878225460,-0.0264893,0.00109863,0.992249,0.121399
1482546878247475,-0.0103149,0.0106201,0.993408,0.113403
1482546878263487,0.00256348,0.019043,0.993958,0.107971
1482546878286013,0.0142822,0.0250244,0.994141,0.104065
1482546878307205,0.0259399,0.0283813,0.99408,0.101074
1482546878323220,0.03479,0.0317383,0.993896,0.0993652
1482546878346259,0.0385742,0.0324097,0.993774,0.098938
1482546878367395,0.0393066,0.0338135,0.993835,0.0974121
1482546878388592,0.0390015,0.0402832,0.993774,0.0958862
1482546878405170,0.0401001,0.0454102,0.993652,0.0945435
1482546878427188,0.0438843,0.0452881,0.99353,0.0941162
1482546878448203,0.0497437,0.043396,0.993286,0.0947266
1482546878466205,0.0547485,0.043335,0.99292,0.0960693
1482546878487366,0.0566406,0.0452271,0.992615,0.0969849
1482546878508468,0.055481,0.0458374,0.992554,0.0978394
1482546878526509,0.0557861,0.0460205,0.992493,0.0979614
1482546878548495,0.0587158,0.0501099,0.992249,0.0968018
1482546878568542,0.0628662,0.057251,0.991821,0.0948486
1482546878585521,0.0687256,0.0623779,0.991272,0.0933228
1482546878608637,0.0736694,0.0637207,0.990906,0.0925903
1482546878627663,0.0765991,0.0645142,0.990662,0.0919189
1482546878645673,0.0803223,0.0672607,0.990234,0.0916748
1482546878668672,0.0845947,0.0685425,0.989807,0.0913086
1482546878688303,0.0880737,0.067749,0.989563,0.0915527
1482546878705845,0.090271,0.0662231,0.989319,0.0929565
1482546878726876,0.0914917,0.0630493,0.989197,0.0949707
1482546878747990,0.092041,0.0603638,0.989136,0.0971069
1482546878765975,0.0922852,0.059021,0.988953,0.0995483
1482546878788552,0.0913086,0.0587769,0.988831,0.101807
1482546878808413,0.0895996,0.059021,0.988831,0.102966
1482546878826406,0.0884399,0.0593262,0.988953,0.102905
1482546878848452,0.0876465,0.0599365,0.988953,0.102844
1482546878868494,0.086731,0.0601807,0.989075,0.102539
1482546878886451,0.0861206,0.0614014,0.989075,0.102112
1482546878909505,0.0858154,0.0620728,0.989075,0.102234
1482546878928510,0.0859985,0.0612793,0.988953,0.103699
1482546878946516,0.0863037,0.0585938,0.98877,0.106506
1482546878968561,0.0872192,0.0516357,0.98877,0.109253
1482546878988111,0.0872803,0.0442505,0.989136,0.109375
1482546879006441,0.0839844,0.0460205,0.989319,0.109619
1482546879028457,0.0814819,0.0478516,0.989197,0.111877
1482546879048502,0.0794678,0.0430298,0.989075,0.11615
1482546879065511,0.0786133,0.0373535,0.988953,0.119629
1482546879088588,0.0783081,0.0350342,0.98877,0.121826
1482546879108534,0.0762329,0.0353394,0.98877,0.123108
1482546879125542,0.0744629,0.034729,0.98877,0.124512
